Time,Suction pressure,Exhaust pressure,Motor temperature,Oil supply pressure,Outlet temperature
2021-01-07T05:32:31,265,175,179,192,525
2021-01-07T05:32:46,265,175,179,192,525
2021-01-07T05:33:00,265,175,179,192,525
2021-01-07T05:33:14,265,175,179,192,525
2021-01-07T05:33:28,265,175,179,192,525
2021-01-07T05:33:43,265,175,179,192,525
2021-01-07T05:33:57,265,175,179,192,525
2021-01-07T05:34:11,265,175,179,192,525
2021-01-07T05:34:26,265,175,179,192,525
2021-01-07T05:34:41,265,175,179,192,525
2021-01-07T05:34:55,265,175,179,192,525
2021-01-07T05:35:09,265,175,179,192,525
2021-01-07T05:35:24,265,175,179,192,525
2021-01-07T05:35:38,265,175,179,192,525
2021-01-07T05:35:53,265,175,180,192,525
2021-01-07T05:36:07,265,175,180,192,525
2021-01-07T05:36:21,265,175,180,192,525
2021-01-07T05:36:35,265,175,180,192,525
2021-01-07T05:36:49,265,175,180,192,525
2021-01-07T05:37:04,265,175,180,192,525
2021-01-07T05:37:19,265,175,180,192,525
2021-01-07T05:37:33,265,175,180,192,525
2021-01-07T05:37:47,265,176,180,192,525
2021-01-07T05:38:02,265,175,180,192,525
2021-01-07T05:38:16,265,176,180,192,525
2021-01-07T05:38:30,265,176,180,192,525
2021-01-07T05:38:45,265,176,180,192,525
2021-01-07T05:39:00,265,176,180,192,525
2021-01-07T05:39:14,265,175,180,192,525
2021-01-07T05:39:27,265,176,180,192,525
2021-01-07T05:39:42,265,176,180,192,525
2021-01-07T05:39:56,265,176,180,192,525
2021-01-07T05:40:11,265,176,180,192,525
2021-01-07T05:40:25,266,176,180,193,525
2021-01-07T05:40:40,266,176,180,192,525
2021-01-07T05:40:54,266,176,180,193,525
2021-01-07T05:41:08,266,176,180,192,525
2021-01-07T05:41:23,266,176,180,193,525
2021-01-07T05:41:38,266,176,180,192,525
2021-01-07T05:41:52,266,176,180,193,525
2021-01-07T05:42:06,266,176,180,193,525
2021-01-07T05:42:21,266,176,180,193,525
2021-01-07T05:42:34,266,176,180,193,525
2021-01-07T05:42:48,266,176,180,193,525
2021-01-07T05:43:03,266,176,180,193,525
2021-01-07T05:43:18,266,176,180,193,525
2021-01-07T05:43:32,266,176,180,193,525
2021-01-07T05:43:46,266,176,180,193,525
2021-01-07T05:44:01,266,176,180,193,525
2021-01-07T05:44:15,266,176,180,193,525
2021-01-07T05:44:30,266,176,180,193,524
2021-01-07T05:44:44,266,176,180,193,524
2021-01-07T05:44:59,266,176,180,193,524
2021-01-07T05:45:13,266,176,180,193,524
2021-01-07T05:45:27,266,176,180,193,524
2021-01-07T05:45:41,266,176,180,193,524
2021-01-07T05:45:56,266,176,181,193,524
2021-01-07T05:46:10,266,176,181,193,524
2021-01-07T05:46:24,267,176,181,193,524
2021-01-07T05:46:39,266,177,181,193,524
2021-01-07T05:46:53,266,176,181,193,524
2021-01-07T05:47:08,267,177,181,193,524
2021-01-07T05:47:22,267,176,181,193,524
2021-01-07T05:47:37,267,177,181,193,524
2021-01-07T05:47:51,267,177,181,193,524
2021-01-07T05:48:05,267,176,181,193,524
2021-01-07T05:48:20,267,177,181,193,524
2021-01-07T05:48:33,267,177,181,193,524
2021-01-07T05:48:48,267,177,181,193,524
2021-01-07T05:49:03,267,177,181,193,524
2021-01-07T05:49:17,267,177,181,193,524
2021-01-07T05:49:31,267,177,181,193,524
2021-01-07T05:49:46,267,177,181,193,524
2021-01-07T05:50:00,267,177,181,193,524
2021-01-07T05:50:15,267,177,181,193,524
2021-01-07T05:50:29,267,177,181,193,524
2021-01-07T05:50:44,267,177,181,193,524
2021-01-07T05:50:58,267,177,181,194,524
2021-01-07T05:51:12,267,177,181,194,524
2021-01-07T05:51:27,267,177,181,194,524
2021-01-07T05:51:41,267,177,181,194,524
2021-01-07T05:51:55,267,177,181,194,524
2021-01-07T05:52:09,267,177,181,194,524
2021-01-07T05:52:24,267,177,181,194,524
2021-01-07T05:52:38,267,177,181,194,524
2021-01-07T05:52:52,267,177,181,194,524
2021-01-07T05:53:07,267,177,181,194,524
2021-01-07T05:53:22,268,177,181,194,524
2021-01-07T05:53:36,268,177,181,194,524
2021-01-07T05:53:50,268,177,181,194,524
2021-01-07T05:54:05,268,177,181,194,524
2021-01-07T05:54:19,268,177,182,194,524
2021-01-07T05:54:34,268,177,182,194,524
2021-01-07T05:54:48,268,178,182,194,524
2021-01-07T05:55:02,268,177,182,194,524
2021-01-07T05:55:16,268,177,182,194,524
2021-01-07T05:55:30,268,177,182,194,524
2021-01-07T05:55:45,268,177,182,194,524
2021-01-07T05:56:00,268,178,182,194,524
2021-01-07T05:56:14,268,178,182,194,524
2021-01-07T05:56:28,268,178,182,194,524
2021-01-07T05:56:43,268,178,182,195,524
2021-01-07T05:56:57,268,178,182,194,524
2021-01-07T05:57:11,268,178,182,194,524
2021-01-07T05:57:26,268,178,182,194,524
2021-01-07T05:57:41,268,178,182,194,523
2021-01-07T05:57:55,268,178,182,194,523
2021-01-07T05:58:09,268,178,182,194,523
2021-01-07T05:58:23,268,178,182,194,523
2021-01-07T05:58:37,268,178,182,195,523
2021-01-07T05:58:52,268,178,182,194,523
2021-01-07T05:59:07,268,178,182,194,523
2021-01-07T05:59:21,268,178,182,195,523
2021-01-07T05:59:35,268,178,182,195,523
2021-01-07T05:59:50,268,178,182,195,523
2021-01-07T06:00:04,268,178,182,194,523
2021-01-07T06:00:19,269,178,182,195,523
2021-01-07T06:00:33,268,178,182,195,523
2021-01-07T06:00:48,268,178,182,195,523
2021-01-07T06:01:02,269,178,182,195,523
2021-01-07T06:01:16,269,178,182,195,523
2021-01-07T06:01:30,269,178,182,195,523
2021-01-07T06:01:45,269,178,182,195,523
2021-01-07T06:01:59,269,178,182,195,523
2021-01-07T06:02:13,269,178,182,195,523
2021-01-07T06:02:28,269,178,182,195,523
2021-01-07T06:02:42,269,178,182,195,523
2021-01-07T06:02:56,269,178,182,195,523
2021-01-07T06:03:11,269,178,182,195,523
2021-01-07T06:03:26,269,178,183,195,523
2021-01-07T06:03:40,269,178,183,195,522
2021-01-07T06:03:54,269,178,183,195,522
2021-01-07T06:04:09,269,178,183,195,522
2021-01-07T06:04:22,269,178,183,195,523
2021-01-07T06:04:37,269,178,183,195,523
2021-01-07T06:04:51,269,178,183,195,523
2021-01-07T06:05:06,269,178,183,195,523
2021-01-07T06:05:20,269,178,183,195,523
2021-01-07T06:05:34,269,178,183,195,523
2021-01-07T06:05:49,269,178,183,195,523
2021-01-07T06:06:04,269,178,183,195,523
2021-01-07T06:06:18,269,179,183,195,523
2021-01-07T06:06:32,270,178,183,195,523
2021-01-07T06:06:47,269,179,183,195,523
2021-01-07T06:07:01,270,179,183,195,523
2021-01-07T06:07:15,270,179,183,195,523
2021-01-07T06:07:30,270,179,183,195,523
2021-01-07T06:07:44,270,179,183,195,523
2021-01-07T06:07:58,270,179,183,195,523
2021-01-07T06:08:13,270,179,183,195,523
2021-01-07T06:08:27,270,179,183,195,523
2021-01-07T06:08:41,270,179,183,195,523
2021-01-07T06:08:56,270,179,183,195,523
2021-01-07T06:09:11,270,179,183,196,523
2021-01-07T06:09:25,270,179,183,196,523
2021-01-07T06:09:39,270,179,183,195,523
2021-01-07T06:09:54,270,179,183,195,523
2021-01-07T06:10:08,270,179,183,195,523
2021-01-07T06:10:23,270,179,183,196,523
2021-01-07T06:10:37,270,179,183,195,523
2021-01-07T06:10:51,270,179,183,196,523
2021-01-07T06:11:06,270,179,183,196,523
2021-01-07T06:11:20,270,179,183,196,523
2021-01-07T06:11:34,270,179,183,196,523
2021-01-07T06:11:49,270,179,183,196,523
2021-01-07T06:12:04,270,179,183,196,523
2021-01-07T06:12:18,270,179,183,196,523
2021-01-07T06:12:32,270,179,183,196,523
2021-01-07T06:12:46,270,179,184,196,523
2021-01-07T06:13:00,270,179,184,196,522
2021-01-07T06:13:15,270,179,184,196,522
2021-01-07T06:13:30,270,179,184,196,522
2021-01-07T06:13:44,270,179,184,196,522
2021-01-07T06:13:58,270,180,184,196,522
2021-01-07T06:14:12,270,179,184,196,522
2021-01-07T06:14:27,271,180,184,196,522
2021-01-07T06:14:42,271,180,184,196,522
2021-01-07T06:14:56,271,180,184,196,522
2021-01-07T06:15:10,271,180,184,196,522
2021-01-07T06:15:25,271,180,184,196,522
2021-01-07T06:15:39,271,180,184,196,522
2021-01-07T06:15:53,271,180,184,196,522
2021-01-07T06:16:08,271,180,184,196,522
2021-01-07T06:16:22,271,180,184,196,522
2021-01-07T06:16:37,271,180,184,196,522
2021-01-07T06:16:50,271,180,184,196,522
2021-01-07T06:17:05,271,180,184,196,522
2021-01-07T06:17:19,271,180,184,196,522
2021-01-07T06:17:34,271,180,184,196,522
2021-01-07T06:17:48,271,180,184,196,522
2021-01-07T06:18:03,271,180,184,197,522
2021-01-07T06:18:17,271,180,184,197,522
2021-01-07T06:18:31,271,180,184,197,522
2021-01-07T06:18:46,271,180,184,196,522
2021-01-07T06:19:01,271,180,184,197,522
2021-01-07T06:19:15,271,180,184,197,522
2021-01-07T06:19:29,271,180,184,196,522
2021-01-07T06:19:43,271,180,184,197,522
2021-01-07T06:19:57,271,180,184,197,522
2021-01-07T06:20:12,271,180,184,197,522
2021-01-07T06:20:27,271,180,184,197,522
2021-01-07T06:20:41,271,180,184,197,522
2021-01-07T06:20:55,271,180,184,197,522
2021-01-07T06:21:10,271,180,184,197,522
2021-01-07T06:21:24,272,180,184,197,522
2021-01-07T06:21:38,271,181,185,197,522
2021-01-07T06:21:53,272,181,185,197,522
2021-01-07T06:22:08,272,181,185,197,522
2021-01-07T06:22:22,272,181,185,197,522
2021-01-07T06:22:36,272,181,185,197,522
2021-01-07T06:22:51,272,181,185,197,522
2021-01-07T06:23:05,272,181,185,197,522
2021-01-07T06:23:19,272,181,185,197,523
2021-01-07T06:23:34,272,181,185,197,523
2021-01-07T06:23:48,272,181,185,197,523
2021-01-07T06:24:02,272,181,185,197,523
2021-01-07T06:24:17,272,181,185,197,523
2021-01-07T06:24:31,272,181,185,197,523
2021-01-07T06:24:46,272,181,185,197,523
2021-01-07T06:25:00,272,181,185,197,523
2021-01-07T06:25:15,272,181,185,197,523
2021-01-07T06:25:29,272,181,185,197,523
2021-01-07T06:25:43,272,181,185,197,523
2021-01-07T06:25:58,272,181,185,197,523
2021-01-07T06:26:12,272,181,185,197,523
2021-01-07T06:26:26,272,181,185,197,523
2021-01-07T06:26:41,272,181,185,197,523
2021-01-07T06:26:55,272,181,185,197,523
2021-01-07T06:27:09,272,181,185,197,523
2021-01-07T06:27:24,272,181,185,198,523
2021-01-07T06:27:39,272,181,185,198,523
2021-01-07T06:27:53,273,181,185,198,523
2021-01-07T06:28:07,273,181,185,198,523
2021-01-07T06:28:22,273,181,185,198,523
2021-01-07T06:28:36,273,181,185,198,523
2021-01-07T06:28:50,273,181,185,198,523
2021-01-07T06:29:05,273,181,185,198,523
2021-01-07T06:29:19,273,181,185,197,522
2021-01-07T06:29:33,273,181,185,198,522
2021-01-07T06:29:48,273,181,185,198,522
2021-01-07T06:30:02,273,182,185,198,522
2021-01-07T06:30:16,273,181,186,198,522
2021-01-07T06:30:31,273,181,186,198,522
2021-01-07T06:30:46,273,181,186,198,522
2021-01-07T06:31:00,273,181,186,198,522
2021-01-07T06:31:14,273,181,186,198,522
2021-01-07T06:31:29,273,181,186,198,522
2021-01-07T06:31:43,273,181,186,198,522
2021-01-07T06:31:58,273,181,186,198,522
2021-01-07T06:32:12,273,181,186,198,522
2021-01-07T06:32:26,273,181,186,198,522
2021-01-07T06:32:40,273,181,186,198,522
2021-01-07T06:32:55,273,181,186,198,522
2021-01-07T06:33:09,273,181,186,198,522
2021-01-07T06:33:24,273,181,186,198,522
2021-01-07T06:33:38,273,182,186,198,522
2021-01-07T06:33:53,273,182,186,198,522
2021-01-07T06:34:07,273,182,186,198,522
2021-01-07T06:34:21,273,182,186,198,522
2021-01-07T06:34:36,273,182,186,198,522
2021-01-07T06:34:51,273,182,186,198,522
2021-01-07T06:35:05,273,182,186,198,522
2021-01-07T06:35:19,274,182,186,198,522
2021-01-07T06:35:33,274,182,186,199,522
2021-01-07T06:35:47,274,182,186,198,522
2021-01-07T06:36:02,274,182,186,198,522
2021-01-07T06:36:17,274,182,186,199,522
2021-01-07T06:36:30,274,182,186,199,522
2021-01-07T06:36:45,274,182,186,199,522
2021-01-07T06:36:59,274,182,186,199,522
2021-01-07T06:37:13,274,182,186,199,522
2021-01-07T06:37:28,274,182,186,199,523
2021-01-07T06:37:43,274,182,186,199,523
2021-01-07T06:37:57,274,182,186,199,523
2021-01-07T06:38:11,274,182,186,199,522
2021-01-07T06:38:26,274,182,186,199,522
2021-01-07T06:38:39,274,182,186,199,522
2021-01-07T06:38:54,274,182,186,199,522
2021-01-07T06:39:09,274,182,186,199,522
2021-01-07T06:39:23,274,182,186,199,522
2021-01-07T06:39:37,274,182,186,199,522
2021-01-07T06:39:52,274,182,186,199,522
2021-01-07T06:40:06,274,182,186,199,522
2021-01-07T06:40:20,274,182,186,199,522
2021-01-07T06:40:35,274,182,187,199,522
2021-01-07T06:40:50,274,183,187,199,522
2021-01-07T06:41:04,274,182,187,199,522
2021-01-07T06:41:18,274,182,187,199,522
2021-01-07T06:41:33,274,182,187,199,522
2021-01-07T06:41:46,274,182,187,199,522
2021-01-07T06:42:01,274,183,187,199,521
2021-01-07T06:42:16,274,182,187,199,521
2021-01-07T06:42:30,275,182,187,199,521
2021-01-07T06:42:44,274,183,187,199,521
2021-01-07T06:42:59,274,182,187,199,521
2021-01-07T06:43:13,274,183,187,199,521
2021-01-07T06:43:28,275,183,187,199,521
2021-01-07T06:43:42,275,183,187,199,521
2021-01-07T06:43:57,275,183,187,199,521
2021-01-07T06:44:11,275,183,187,199,521
2021-01-07T06:44:25,275,183,187,199,521
2021-01-07T06:44:40,275,183,187,199,521
2021-01-07T06:44:54,275,183,187,199,521
2021-01-07T06:45:08,275,183,187,199,521
2021-01-07T06:45:22,275,183,187,199,521
2021-01-07T06:45:37,275,183,187,199,521
2021-01-07T06:45:51,275,183,187,199,521
2021-01-07T06:46:05,275,183,187,199,521
2021-01-07T06:46:20,275,183,187,199,521
2021-01-07T06:46:35,275,183,187,199,521
2021-01-07T06:46:49,275,183,187,199,521
2021-01-07T06:47:03,275,183,187,199,521
2021-01-07T06:47:18,275,183,187,199,521
2021-01-07T06:47:32,275,183,187,199,521
2021-01-07T06:47:47,275,183,187,199,521
2021-01-07T06:48:01,275,183,187,199,520
2021-01-07T06:48:15,275,183,187,199,520
2021-01-07T06:48:30,275,183,187,199,520
2021-01-07T06:48:44,274,183,187,199,520
2021-01-07T06:48:58,274,182,187,199,520
2021-01-07T06:49:13,274,182,187,199,520
2021-01-07T06:49:28,274,182,187,198,520
2021-01-07T06:49:42,274,182,187,198,520
2021-01-07T06:49:56,274,182,187,198,520
2021-01-07T06:50:11,274,182,187,198,520
2021-01-07T06:50:25,274,182,187,198,520
2021-01-07T06:50:40,274,182,187,198,520
2021-01-07T06:50:54,274,182,187,198,520
2021-01-07T06:51:08,274,182,187,198,520
2021-01-07T06:51:22,274,182,187,198,520
2021-01-07T06:51:36,274,182,187,198,520
2021-01-07T06:51:51,274,182,187,199,520
2021-01-07T06:52:06,274,182,187,199,520
2021-01-07T06:52:20,274,182,187,198,520
2021-01-07T06:52:34,275,183,187,199,520
2021-01-07T06:52:49,275,183,187,199,521
2021-01-07T06:53:03,275,183,187,199,521
2021-01-07T06:53:17,275,183,187,199,521
2021-01-07T06:53:32,275,183,187,199,521
2021-01-07T06:53:47,275,183,187,199,521
2021-01-07T06:54:01,275,183,187,199,521
2021-01-07T06:54:15,275,183,187,199,521
2021-01-07T06:54:29,275,183,187,199,522
2021-01-07T06:54:44,275,183,187,199,522
2021-01-07T06:54:59,275,183,187,199,522
2021-01-07T06:55:13,275,183,187,199,522
2021-01-07T06:55:27,275,183,187,199,522
2021-01-07T06:55:42,275,183,187,199,522
2021-01-07T06:55:56,275,183,187,198,522
2021-01-07T06:56:10,275,183,187,198,522
2021-01-07T06:56:25,275,183,187,198,522
2021-01-07T06:56:39,274,183,187,198,522
2021-01-07T06:56:54,275,182,187,198,522
2021-01-07T06:57:08,274,182,187,198,522
2021-01-07T06:57:22,274,183,187,198,522
2021-01-07T06:57:36,274,183,187,198,522
2021-01-07T06:57:51,274,182,187,198,522
2021-01-07T06:58:05,274,183,187,198,522
2021-01-07T06:58:20,275,183,187,198,522
2021-01-07T06:58:34,274,182,187,198,522
2021-01-07T06:58:48,274,182,187,198,523
2021-01-07T06:59:03,274,182,187,198,523
2021-01-07T06:59:17,274,182,187,198,523
2021-01-07T06:59:32,275,183,187,198,523
2021-01-07T06:59:46,275,183,187,198,523
2021-01-07T07:00:00,275,183,187,198,523
2021-01-07T07:00:15,275,182,187,198,523
2021-01-07T07:00:29,275,183,187,198,523
2021-01-07T07:00:44,275,183,187,198,523
2021-01-07T07:00:58,275,183,187,198,524
2021-01-07T07:01:12,275,183,187,198,524
2021-01-07T07:01:27,275,183,187,198,524
2021-01-07T07:01:41,275,183,187,198,524
2021-01-07T07:01:55,275,183,187,198,524
2021-01-07T07:02:10,275,183,187,198,524
2021-01-07T07:02:25,275,183,187,198,524
2021-01-07T07:02:39,275,183,187,198,524
2021-01-07T07:02:53,275,183,187,198,524
2021-01-07T07:03:08,275,183,187,198,524
2021-01-07T07:03:22,275,183,187,198,525
2021-01-07T07:03:36,275,183,187,198,525
2021-01-07T07:03:51,275,183,187,198,525
2021-01-07T07:04:05,275,183,187,198,525
2021-01-07T07:04:19,275,183,187,198,525
2021-01-07T07:04:34,275,183,187,197,525
2021-01-07T07:04:48,275,183,187,198,525
2021-01-07T07:05:03,275,183,187,198,525
2021-01-07T07:05:17,275,183,187,198,525
2021-01-07T07:05:32,275,183,188,198,525
2021-01-07T07:05:46,275,183,188,198,525
2021-01-07T07:06:00,275,183,188,198,525
2021-01-07T07:06:15,275,183,188,198,525
2021-01-07T07:06:30,275,183,188,198,525
2021-01-07T07:06:43,275,183,188,198,525
2021-01-07T07:06:58,275,183,188,198,525
2021-01-07T07:07:12,276,184,188,198,525
2021-01-07T07:07:26,276,183,188,198,526
2021-01-07T07:07:41,276,184,188,199,526
2021-01-07T07:07:56,276,184,188,199,526
2021-01-07T07:08:10,276,184,188,198,526
2021-01-07T07:08:24,276,184,188,199,526
2021-01-07T07:08:39,276,184,188,199,526
2021-01-07T07:08:53,276,184,188,199,526
2021-01-07T07:09:07,276,184,188,199,526
2021-01-07T07:09:22,276,184,188,199,526
2021-01-07T07:09:37,276,184,188,199,526
2021-01-07T07:09:51,276,184,188,199,526
2021-01-07T07:10:05,276,184,188,199,526
2021-01-07T07:10:19,276,184,188,199,526
2021-01-07T07:10:34,276,184,188,199,526
2021-01-07T07:10:49,276,184,188,199,526
2021-01-07T07:11:03,276,184,188,199,526
2021-01-07T07:11:17,276,184,188,199,526
2021-01-07T07:11:32,276,184,188,199,526
2021-01-07T07:11:46,276,184,188,199,526
2021-01-07T07:12:00,276,184,188,199,526
2021-01-07T07:12:15,276,184,188,199,526
2021-01-07T07:12:30,276,184,188,199,526
2021-01-07T07:12:44,276,184,188,199,526
2021-01-07T07:12:58,276,184,188,199,526
2021-01-07T07:13:12,276,184,188,199,526
2021-01-07T07:13:26,276,184,188,199,526
2021-01-07T07:13:41,276,184,188,199,526
2021-01-07T07:13:56,276,184,188,199,526
2021-01-07T07:14:10,276,184,188,199,526
2021-01-07T07:14:24,276,184,188,199,526
2021-01-07T07:14:39,276,184,188,199,526
2021-01-07T07:14:53,276,184,188,199,526
2021-01-07T07:15:08,276,184,188,199,526
2021-01-07T07:15:22,276,184,188,199,526
2021-01-07T07:15:37,276,184,188,199,526
2021-01-07T07:15:51,276,184,188,199,527
2021-01-07T07:16:05,276,184,188,199,527
2021-01-07T07:16:19,276,184,188,199,527
2021-01-07T07:16:34,276,184,188,199,527
2021-01-07T07:16:49,276,184,188,199,527
2021-01-07T07:17:03,276,184,188,199,527
2021-01-07T07:17:17,276,184,188,199,527
2021-01-07T07:17:31,276,184,188,199,527
2021-01-07T07:17:46,276,184,188,199,527
2021-01-07T07:18:01,276,184,189,199,527
2021-01-07T07:18:15,276,184,189,199,528
2021-01-07T07:18:29,276,184,189,199,528
2021-01-07T07:18:44,276,184,189,199,528
2021-01-07T07:18:58,276,184,189,199,528
2021-01-07T07:19:12,276,184,189,199,528
2021-01-07T07:19:27,277,184,189,199,528
2021-01-07T07:19:41,277,184,189,199,528
2021-01-07T07:19:55,277,184,189,199,528
2021-01-07T07:20:10,276,184,189,199,529
2021-01-07T07:20:24,277,184,189,199,529
2021-01-07T07:20:38,277,184,189,199,529
2021-01-07T07:20:53,277,184,189,199,529
2021-01-07T07:21:08,277,184,189,199,529
2021-01-07T07:21:22,277,184,189,199,529
2021-01-07T07:21:36,277,184,189,199,529
2021-01-07T07:21:51,277,184,189,199,529
2021-01-07T07:22:05,277,184,189,199,530
2021-01-07T07:22:20,277,184,189,199,530
2021-01-07T07:22:34,277,184,189,199,530
2021-01-07T07:22:48,277,184,189,199,530
2021-01-07T07:23:03,277,184,189,199,530
2021-01-07T07:23:17,277,184,189,199,530
2021-01-07T07:23:31,277,184,189,199,530
2021-01-07T07:23:46,277,184,189,199,530
2021-01-07T07:24:00,277,184,189,199,531
2021-01-07T07:24:15,277,184,189,199,531
2021-01-07T07:24:28,277,184,189,199,531
2021-01-07T07:24:43,277,184,189,199,531
2021-01-07T07:24:57,277,184,189,199,531
2021-01-07T07:25:12,277,184,189,199,531
2021-01-07T07:25:26,277,184,189,199,531
2021-01-07T07:25:40,277,184,189,200,531
2021-01-07T07:25:54,277,184,189,200,531
2021-01-07T07:26:09,277,184,189,199,531
2021-01-07T07:26:23,277,184,189,200,531
2021-01-07T07:26:38,277,184,189,200,531
2021-01-07T07:26:52,277,184,189,200,531
2021-01-07T07:27:07,277,185,189,200,531
2021-01-07T07:27:21,277,184,189,200,531
2021-01-07T07:27:35,277,184,189,200,531
2021-01-07T07:27:50,277,184,189,200,531
2021-01-07T07:28:05,277,185,189,200,532
2021-01-07T07:28:19,277,184,189,200,532
2021-01-07T07:28:33,277,185,189,199,532
2021-01-07T07:28:47,277,184,189,200,532
2021-01-07T07:29:01,277,185,189,200,532
2021-01-07T07:29:16,277,185,189,199,532
2021-01-07T07:29:31,277,185,189,200,532
2021-01-07T07:29:45,277,185,189,200,532
2021-01-07T07:29:59,277,185,189,200,532
2021-01-07T07:30:14,277,185,189,200,532
2021-01-07T07:30:28,277,185,189,200,532
2021-01-07T07:30:42,277,185,189,200,532
2021-01-07T07:30:57,277,185,189,200,532
2021-01-07T07:31:12,277,185,189,200,532
2021-01-07T07:31:26,277,185,189,200,533
2021-01-07T07:31:40,277,185,189,200,533
2021-01-07T07:31:55,277,184,189,200,533
2021-01-07T07:32:09,277,185,189,200,533
2021-01-07T07:32:24,277,184,189,200,533
2021-01-07T07:32:38,277,185,189,200,533
2021-01-07T07:32:53,277,185,189,200,533
2021-01-07T07:33:07,277,185,189,200,533
2021-01-07T07:33:21,277,185,189,200,533
2021-01-07T07:33:36,277,185,189,200,534
2021-01-07T07:33:50,277,185,189,200,534
2021-01-07T07:34:05,277,185,189,200,534
2021-01-07T07:34:19,277,184,189,200,534
2021-01-07T07:34:33,277,185,189,200,534
2021-01-07T07:34:47,277,185,189,200,534
2021-01-07T07:35:01,277,185,189,200,534
2021-01-07T07:35:16,277,184,189,200,534
2021-01-07T07:35:31,277,185,189,200,534
2021-01-07T07:35:45,277,185,189,200,534
2021-01-07T07:35:59,277,185,189,200,534
2021-01-07T07:36:14,277,185,189,200,534
2021-01-07T07:36:28,277,184,189,200,534
2021-01-07T07:36:43,277,185,189,200,534
2021-01-07T07:36:57,277,185,189,200,534
2021-01-07T07:37:12,277,185,189,200,534
2021-01-07T07:37:26,277,185,189,200,534
2021-01-07T07:37:40,277,185,189,200,534
2021-01-07T07:37:54,277,184,189,200,535
2021-01-07T07:38:09,277,184,189,200,535
2021-01-07T07:38:23,277,185,189,200,535
2021-01-07T07:38:38,277,184,189,200,535
2021-01-07T07:38:52,277,185,189,200,535
2021-01-07T07:39:06,277,185,189,200,535
2021-01-07T07:39:21,277,185,189,200,535
2021-01-07T07:39:36,277,185,189,200,535
2021-01-07T07:39:50,277,185,189,200,535
2021-01-07T07:40:04,277,185,189,200,535
2021-01-07T07:40:19,277,185,189,200,535
2021-01-07T07:40:33,277,184,189,200,535
2021-01-07T07:40:47,277,185,189,200,535
2021-01-07T07:41:01,277,184,189,200,536
2021-01-07T07:41:16,277,184,189,199,536
2021-01-07T07:41:30,277,184,189,199,536
2021-01-07T07:41:44,276,184,189,199,536
2021-01-07T07:41:59,276,184,189,199,536
2021-01-07T07:42:13,276,184,189,199,536
2021-01-07T07:42:28,276,184,189,199,536
2021-01-07T07:42:42,276,184,189,199,536
2021-01-07T07:42:57,276,184,189,199,536
2021-01-07T07:43:11,276,184,189,199,536
2021-01-07T07:43:25,276,184,189,198,536
2021-01-07T07:43:40,276,184,189,199,536
2021-01-07T07:43:55,276,184,189,199,536
2021-01-07T07:44:08,276,184,189,198,536
2021-01-07T07:44:23,276,184,189,199,536
2021-01-07T07:44:37,276,184,189,199,536
2021-01-07T07:44:52,276,184,189,199,536
2021-01-07T07:45:06,276,184,189,199,536
2021-01-07T07:45:21,276,184,189,199,536
2021-01-07T07:45:35,276,184,189,199,536
2021-01-07T07:45:49,276,184,189,198,536
2021-01-07T07:46:04,276,184,189,198,536
2021-01-07T07:46:18,276,184,189,199,536
2021-01-07T07:46:33,276,183,189,198,536
2021-01-07T07:46:47,275,183,189,198,536
2021-01-07T07:47:02,275,183,189,198,536
2021-01-07T07:47:16,275,183,189,198,536
2021-01-07T07:47:30,275,182,188,198,537
2021-01-07T07:47:44,275,183,188,198,537
2021-01-07T07:47:59,275,183,188,198,537
2021-01-07T07:48:14,275,183,188,198,537
2021-01-07T07:48:27,275,182,188,198,537
2021-01-07T07:48:42,274,182,188,197,537
2021-01-07T07:48:56,274,182,188,197,537
2021-01-07T07:49:10,274,182,188,197,537
2021-01-07T07:49:25,274,182,188,197,537
2021-01-07T07:49:39,274,182,188,197,537
2021-01-07T07:49:54,274,182,188,197,537
2021-01-07T07:50:08,274,182,188,197,537
2021-01-07T07:50:22,274,182,188,197,537
2021-01-07T07:50:36,274,182,188,197,537
2021-01-07T07:50:51,274,182,188,197,537
2021-01-07T07:51:06,274,182,188,197,537
2021-01-07T07:51:20,275,182,188,197,537
2021-01-07T07:51:34,275,183,188,198,537
2021-01-07T07:51:49,275,182,188,198,537
2021-01-07T07:52:03,274,182,188,197,537
2021-01-07T07:52:17,274,182,188,197,537
2021-01-07T07:52:32,274,182,188,197,537
2021-01-07T07:52:47,274,182,188,197,538
2021-01-07T07:53:01,273,181,188,197,538
2021-01-07T07:53:15,273,181,188,196,538
2021-01-07T07:53:29,272,181,188,196,538
2021-01-07T07:53:43,272,181,187,196,538
2021-01-07T07:53:58,272,181,187,196,538
2021-01-07T07:54:12,273,181,187,196,538
2021-01-07T07:54:27,273,181,187,196,538
2021-01-07T07:54:41,273,181,187,196,538
2021-01-07T07:54:55,273,181,187,196,538
2021-01-07T07:55:10,273,181,187,197,538
2021-01-07T07:55:25,273,182,187,196,538
2021-01-07T07:55:39,273,182,187,197,538
2021-01-07T07:55:53,274,182,187,197,538
2021-01-07T07:56:08,274,182,187,197,538
2021-01-07T07:56:22,274,182,187,197,539
2021-01-07T07:56:36,274,182,187,197,539
2021-01-07T07:56:51,274,182,187,197,539
2021-01-07T07:57:05,274,182,188,197,539
2021-01-07T07:57:20,274,182,188,197,539
2021-01-07T07:57:34,274,182,188,197,539
